Våglängd (nm);Intensitet Källa #1;;Namnlös.sp;;;Källa #1;
499,160;4,590
499,519;4,614
499,878;4,639
500,237;4,590
500,596;4,395
500,955;4,565
501,314;4,687
501,673;4,687
502,032;4,541
502,391;4,541
502,750;4,736
503,109;4,639
503,468;4,663
503,826;4,541
504,185;4,565
504,544;4,370
504,903;4,590
505,261;4,492
505,620;4,687
505,978;4,541
506,337;4,590
506,695;4,761
507,054;4,687
507,412;4,639
507,770;4,590
508,129;4,663
508,487;4,541
508,845;4,517
509,203;4,639
509,561;4,687
509,919;4,590
510,278;4,639
510,636;4,663
510,994;4,443
511,352;4,663
511,709;4,687
512,067;4,785
512,425;4,614
512,783;4,639
513,141;4,565
513,498;4,590
513,856;4,541
514,214;4,639
514,571;4,517
514,929;4,614
515,287;4,541
515,644;4,663
516,001;4,614
516,359;4,687
516,716;4,565
517,074;4,712
517,431;4,614
517,788;4,687
518,145;4,663
518,503;4,663
518,860;4,614
519,217;4,492
519,574;4,541
519,931;4,639
520,288;4,614
520,645;4,712
521,002;4,614
521,359;4,639
521,715;4,541
522,072;4,614
522,429;4,492
522,786;4,639
523,142;4,590
523,499;4,614
523,856;4,590
524,212;4,541
524,569;4,687
524,925;4,468
525,282;4,639
525,638;4,712
525,995;4,590
526,351;4,614
526,707;4,687
527,063;4,736
527,420;4,712
527,776;4,590
528,132;4,687
528,488;4,590
528,844;4,541
529,200;4,565
529,556;4,639
529,912;4,590
530,268;4,687
530,624;4,541
530,980;4,761
531,335;4,517
531,691;4,590
532,047;4,785
532,403;4,541
532,758;4,614
533,114;4,614
533,469;4,614
533,825;4,517
534,180;4,590
534,536;4,687
534,891;4,639
535,247;4,517
535,602;4,517
535,957;4,614
536,312;4,590
536,668;4,541
537,023;4,565
537,378;4,565
537,733;4,590
538,088;4,590
538,443;4,590
538,798;4,785
539,153;4,736
539,508;4,687
539,863;4,614
540,217;4,663
540,572;4,541
540,927;4,590
541,282;4,517
541,636;4,565
541,991;4,468
542,345;4,468
542,700;4,565
543,054;4,590
543,409;4,663
543,763;4,517
544,118;4,614
544,472;4,590
544,826;4,614
545,180;4,590
545,535;4,541
545,889;4,541
546,243;4,614
546,597;4,639
546,951;4,590
547,305;4,687
547,659;4,541
548,013;4,639
548,367;4,565
548,721;4,492
549,075;4,517
549,428;4,565
549,782;4,614
550,136;4,565
550,489;4,687
550,843;4,565
551,197;4,663
551,550;4,614
551,904;4,565
552,257;4,492
552,611;4,663
552,964;4,541
553,317;4,663
553,671;4,639
554,024;4,639
554,377;4,687
554,730;4,712
555,083;4,663
555,436;4,590
555,789;4,541
556,143;4,590
556,495;4,492
556,848;4,614
557,201;4,565
557,554;4,614
557,907;4,541
558,260;4,614
558,612;4,492
558,965;4,565
559,318;4,370
559,670;4,590
560,023;4,590
560,376;4,468
560,728;4,590
561,080;4,517
561,433;4,663
561,785;4,541
562,138;4,687
562,490;4,468
562,842;4,565
563,194;4,590
563,546;4,614
563,899;4,614
564,251;4,639
564,603;4,687
564,955;4,785
565,307;4,541
565,659;4,687
566,011;4,712
566,362;4,590
566,714;4,565
567,066;4,639
567,418;4,663
567,769;4,639
568,121;4,736
568,473;4,663
568,824;4,565
569,176;4,639
569,527;4,517
569,879;4,541
570,230;4,517
570,581;4,565
570,933;4,541
571,284;4,614
571,635;4,639
571,986;4,663
572,337;4,565
572,689;4,541
573,040;4,785
573,391;4,687
573,742;4,663
574,093;4,614
574,444;4,565
574,794;4,639
575,145;4,590
575,496;4,614
575,847;4,614
576,197;4,761
576,548;4,712
576,899;4,590
577,249;4,639
577,600;4,663
577,950;4,663
578,301;4,614
578,651;4,736
579,002;4,590
579,352;4,468
579,702;4,639
580,052;4,614
580,403;4,565
580,753;4,663
581,103;4,712
581,453;4,687
581,803;4,590
582,153;4,614
582,503;4,492
582,853;4,565
583,203;4,663
583,553;4,639
583,903;4,687
584,252;4,565
584,602;4,639
584,952;4,565
585,301;4,639
585,651;4,590
586,000;4,419
586,350;4,590
586,699;4,590
587,049;4,590
587,398;4,639
587,748;4,590
588,097;4,712
588,446;4,663
588,795;4,614
589,145;4,614
589,494;4,590
589,843;4,614
590,192;4,663
590,541;4,663
590,890;4,590
591,239;4,639
591,588;4,541
591,936;4,614
592,285;4,614
592,634;4,614
592,983;4,712
593,331;4,614
593,680;4,712
594,029;4,565
594,377;4,687
594,726;4,639
595,074;4,614
595,423;4,590
595,771;4,761
596,119;4,541
596,468;4,541
596,816;4,517
597,164;4,614
597,512;4,565
597,860;4,639
598,208;4,687
598,557;4,639
598,905;4,614
599,252;4,663
599,600;4,443
599,948;4,663
600,296;4,590
600,644;4,614
600,992;4,614
601,339;4,687
601,687;4,590
602,035;4,687
602,382;4,663
602,730;4,590
603,077;4,907
603,425;4,712
603,772;4,541
604,120;4,614
604,467;4,663
604,814;4,517
605,161;4,565
605,509;4,639
605,856;4,614
606,203;4,663
606,550;4,614
606,897;4,663
607,244;4,663
607,591;4,614
607,938;4,565
608,285;4,639
608,632;4,590
608,978;4,639
609,325;4,614
609,672;4,492
610,019;4,663
610,365;4,614
610,712;4,614
611,058;4,590
611,405;4,565
611,751;4,541
612,098;4,590
612,444;4,590
612,790;4,517
613,137;4,687
613,483;4,761
613,829;4,712
614,175;4,712
614,521;4,565
614,867;4,517
615,213;4,663
615,559;4,517
615,905;4,541
616,251;4,517
616,597;4,492
616,943;4,663
617,288;4,712
617,634;4,517
617,980;4,639
618,326;4,541
618,671;4,663
619,017;4,687
619,362;4,590
619,708;4,663
620,053;4,126
620,398;4,492
620,744;4,565
621,089;4,614
621,434;4,590
621,780;4,736
622,125;4,614
622,470;4,468
622,815;4,663
623,160;4,590
623,505;4,541
623,850;4,663
624,195;4,687
624,540;4,590
624,884;4,736
625,229;4,517
625,574;4,565
625,919;4,565
626,263;4,541
626,608;4,517
626,952;4,541
627,297;4,565
627,641;4,590
627,986;4,663
628,330;4,565
628,675;4,639
629,019;4,639
629,363;4,565
629,707;4,541
630,052;4,517
630,396;4,517
630,740;4,565
631,084;4,565
631,428;4,639
631,772;4,565
632,116;4,590
632,460;4,736
632,803;4,663
633,147;4,492
633,491;4,590
633,835;4,687
634,178;4,614
634,522;4,614
634,865;4,614
635,209;4,639
635,552;4,614
635,896;4,639
636,239;4,346
636,583;4,468
636,926;4,639
637,269;4,565
637,612;4,663
637,956;4,590
638,299;4,712
638,642;4,492
638,985;4,639
639,328;4,639
639,671;4,468
640,014;4,541
640,357;4,614
640,699;4,541
641,042;4,687
641,385;4,590
641,728;4,590
642,070;4,639
642,413;4,639
642,755;4,614
643,098;4,639
643,440;4,687
643,783;4,663
644,125;4,663
644,468;4,614
644,810;4,663
645,152;4,614
645,494;4,736
645,837;4,663
646,179;4,663
646,521;4,590
646,863;4,639
647,205;4,687
647,547;4,687
647,889;4,663
648,230;4,712
648,572;4,761
648,914;4,663
649,256;4,736
649,597;4,614
649,939;4,663
650,281;4,687
650,622;4,736
650,964;4,810
651,305;5,200
651,647;5,298
651,988;5,176
652,329;4,932
652,671;4,761
653,012;4,932
653,353;5,054
653,694;4,883
654,035;4,956
654,376;5,127
654,717;5,200
655,058;5,542
655,399;7,666
655,740;35,205
656,081;99,976
656,422;99,976
656,763;99,976
657,103;99,976
657,444;80,396
657,785;50,635
658,125;36,157
658,466;23,608
658,806;14,063
659,147;9,033
659,487;6,470
659,827;5,688
660,168;5,322
660,508;5,273
660,848;4,932
661,188;4,858
661,528;4,663
661,869;4,736
662,209;4,785
662,549;4,590
662,889;4,590
663,228;4,639
663,568;4,614
663,908;4,785
664,248;4,712
664,588;4,590
664,927;4,736
665,267;4,687
665,607;4,565
665,946;4,663
666,286;4,565
666,625;4,687
666,965;4,639
667,304;4,639
667,643;4,590
667,982;4,492
668,322;4,517
668,661;4,614
669,000;4,590
669,339;4,590
669,678;4,614
670,017;4,663
670,356;4,590
670,695;4,565
671,034;4,785
671,373;4,639
671,712;4,614
672,050;4,590
672,389;4,541
672,728;4,663
673,066;4,614
673,405;4,663
673,743;4,663
674,082;4,614
674,420;4,663
674,759;4,639
675,097;4,614
675,435;4,663
675,773;4,590
676,112;4,590
676,450;4,565
676,788;4,614
677,126;4,663
677,464;4,736
677,802;4,663
678,140;4,639
678,478;4,517
678,816;4,492
679,153;4,590
679,491;4,663
679,829;4,565
680,167;4,590
680,504;4,565
680,842;4,517
681,179;4,590
681,517;4,614
681,854;4,639
682,191;4,370
682,529;4,639
682,866;4,492
683,203;4,565
683,541;4,541
683,878;4,541
684,215;4,590
684,552;4,517
684,889;4,590
685,226;4,590
685,563;4,541
685,900;4,614
686,237;4,639
686,573;4,541
686,910;4,663
687,247;4,614
687,583;4,565
687,920;4,736
688,257;4,565
688,593;4,492
688,930;4,785
689,266;4,614
689,602;4,492
689,939;4,565
690,275;4,590
690,611;4,541
690,947;4,614
691,284;4,492
691,620;4,492
691,956;4,590
692,292;4,639
692,628;4,590
692,964;4,736
693,299;4,541
693,635;4,395
693,971;4,541
694,307;4,687
694,642;4,468
694,978;4,517
695,314;4,810
695,649;4,639
695,985;4,614
696,320;4,517
696,656;4,614
696,991;4,565
697,326;4,614
697,662;4,614
697,997;4,517
698,332;4,517
698,667;4,590
699,002;4,517
699,337;4,565
699,672;4,590
700,007;4,614
700,342;4,517
700,677;4,639
701,012;4,590
701,347;4,419
701,681;4,517
702,016;4,468
702,351;4,614
702,685;4,541
703,020;4,468
703,354;4,712
703,689;4,443
704,023;4,614
704,357;4,517
704,692;4,541
705,026;4,468
705,360;4,590
705,694;4,565
706,028;4,492
706,362;4,565
706,696;4,590
707,030;4,468
707,364;4,492
707,698;4,517
708,032;4,346
708,366;4,517
708,700;4,541
709,033;4,639
709,367;4,565
709,700;4,565
710,034;4,541
710,368;4,614
710,701;4,565
711,034;4,614
711,368;4,565
711,701;4,687
712,034;4,419
712,368;4,639
712,701;4,614
713,034;4,614
713,367;4,639
713,700;4,468
714,033;4,468
714,366;4,517
714,699;4,687
715,032;4,492
715,364;4,590
715,697;4,639
716,030;4,663
716,363;4,639
716,695;4,590
717,028;4,517
717,360;4,639
717,693;4,565
718,025;4,590
718,358;4,565
718,690;4,541
719,022;4,590
719,354;4,517
719,687;4,565
720,019;4,614
720,351;4,639
720,683;4,614
721,015;4,687
721,347;4,517
721,679;4,541
722,011;4,614
722,342;4,541
722,674;4,639
723,006;4,541
723,338;4,565
723,669;4,565
724,001;4,321
724,332;4,443
724,664;4,565
724,995;4,565
725,327;4,468
725,658;4,614
725,989;4,614
726,320;4,517
726,652;4,492
726,983;4,639
727,314;4,492
727,645;4,565
727,976;4,517
728,307;4,468
728,638;4,639
728,969;4,517
729,300;4,565
729,630;4,590
729,961;4,541
730,292;4,492
730,622;4,590
730,953;4,565
731,283;4,614
731,614;4,590
731,944;4,590
732,275;4,614
732,605;4,590
732,935;4,614
733,266;4,614
733,596;4,565
733,926;4,468
734,256;4,565
734,586;4,639
734,916;4,565
735,246;4,541
735,576;4,517
735,906;4,590
736,236;4,492
736,565;4,590
736,895;4,517
737,225;4,614
737,554;4,590
737,884;4,590
738,214;4,541
738,543;4,517
738,872;4,639
739,202;4,614
739,531;4,492
739,860;4,492
740,190;4,810
740,519;4,687
740,848;4,492
741,177;4,639
741,506;4,443
741,835;4,590
742,164;4,565
742,493;4,541
742,822;4,590
743,151;4,565
743,479;4,590
743,808;4,492
744,137;4,541
744,465;4,468
744,794;4,517
745,122;4,492
745,451;4,565
745,779;4,590
746,108;4,443
746,436;4,468
746,764;4,517
747,093;4,590
747,421;4,517
747,749;4,614
748,077;4,541
748,405;4,565
748,733;4,614
749,061;4,517
749,389;4,419
749,717;4,517
750,044;4,565
750,372;4,565
750,700;4,468
751,027;4,614
751,355;4,565
751,683;4,590
752,010;4,614
752,338;4,687
752,665;4,517
752,992;4,541
753,320;4,492
753,647;4,517
753,974;4,639
754,301;4,565
754,628;4,639
754,955;4,639
755,282;4,565
755,609;4,614
755,936;4,541
756,263;4,687
756,590;4,565
756,917;4,565
757,243;4,565
757,570;4,614
757,897;4,517
758,223;4,541
758,550;4,492
758,876;4,419
759,203;4,614
759,529;4,541
759,855;4,663
760,182;4,517
760,508;4,712
760,834;4,468
761,160;4,419
761,486;4,468
761,812;4,590
762,138;4,492
762,464;4,492
762,790;4,541
763,116;4,541
763,442;4,590
763,767;4,565
764,093;4,614
764,419;4,565
764,744;4,712
765,070;4,443
765,395;4,395
765,721;4,590
766,046;4,639
766,372;4,565
766,697;4,565
767,022;4,639
767,347;4,541
767,672;4,565
767,998;4,541
768,323;4,395
768,648;4,565
768,973;4,639
769,297;4,614
769,622;4,614
769,947;4,565
770,272;4,492
770,597;4,590
770,921;4,492
771,246;4,565
771,570;4,443
771,895;4,687
772,219;4,492
772,544;4,541
772,868;4,541
773,192;4,639
773,517;4,639
773,841;4,565
774,165;4,639
774,489;4,419
774,813;4,541
775,137;4,614
775,461;4,614
775,785;4,492
776,109;4,565
776,433;4,517
776,756;4,663
777,080;4,712
777,404;4,492
777,727;4,492
778,051;4,468
778,374;4,590
778,698;4,492
779,021;4,541
779,345;4,492
779,668;4,492
779,991;4,687
780,315;4,468
780,638;4,639
780,961;4,517
781,284;4,370
781,607;4,492
781,930;4,590
782,253;4,492
782,576;4,517
782,898;4,663
783,221;4,492
783,544;4,517
783,867;4,443
784,189;4,590
784,512;4,590
784,834;4,565
785,157;4,541
785,479;4,565
785,801;4,443
786,124;4,492
786,446;4,565
786,768;4,590
787,090;4,517
787,412;4,443
787,735;4,590
788,057;4,492
788,379;4,517
788,700;4,517
789,022;4,565
789,344;4,663
789,666;4,565
789,988;4,492
790,309;4,565
790,631;4,590
790,952;4,468
791,274;4,517
791,595;4,541
791,917;4,663
792,238;4,541
792,559;4,541
792,881;4,687
793,202;4,492
793,523;4,492
793,844;4,639
794,165;4,468
794,486;4,590
794,807;4,541
795,128;4,614
795,449;4,517
795,770;4,541
796,090;4,590
796,411;4,492
796,732;4,443
797,052;4,468
797,373;4,541
797,693;4,492
798,014;4,565
798,334;4,517
798,655;4,517
798,975;4,590
799,295;4,565
799,615;4,443
799,935;4,614
800,256;4,541
800,576;4,541
800,896;4,492
801,215;4,736
801,535;4,712
801,855;4,639
802,175;4,517
802,495;4,443
802,814;4,517
803,134;4,614
803,454;4,541
803,773;4,517
804,093;4,565
804,412;4,517
804,731;4,712
805,051;4,639
805,370;4,492
805,689;4,541
806,008;4,565
806,328;4,541
806,647;4,590
806,966;4,517
807,285;4,492
807,604;4,565
807,922;4,541
808,241;4,541
808,560;4,590
808,879;4,736
809,197;4,541
809,516;4,492
809,834;4,565
810,153;4,663
810,471;4,565
810,790;4,614
811,108;4,517
811,427;4,492
811,745;4,517
812,063;4,541
812,381;4,565
812,699;4,492
813,017;4,517
813,335;4,639
813,653;4,541
813,971;4,565
814,289;4,565
814,607;4,565
814,924;4,517
815,242;4,639
815,560;4,614
815,877;4,590
816,195;4,590
816,512;4,590
816,830;4,565
817,147;4,590
817,464;4,614
817,782;4,614
818,099;4,810
818,416;4,639
818,733;4,614
819,050;4,590
819,367;4,687
819,684;4,590
820,001;4,565
820,318;4,492
820,635;4,517
820,952;4,346
821,268;4,590
821,585;4,639
821,902;4,590
822,218;4,663
822,535;4,614
822,851;4,468
823,167;4,492
823,484;4,565
823,800;4,541
824,116;4,468
824,432;4,541
824,749;4,639
825,065;4,590
825,381;4,663
825,697;4,565
826,013;4,541
826,328;4,565
826,644;4,468
826,960;4,590
827,276;4,639
827,591;4,639
827,907;4,517
828,223;4,590
828,538;4,517
828,854;4,541
829,169;4,541
829,484;4,492
829,800;4,517
830,115;4,468
830,430;4,541
830,745;4,541
831,060;4,565
831,375;4,614
831,690;4,517
832,005;4,517
832,320;4,468
832,635;4,565
832,950;4,517
833,264;4,492
833,579;4,492
833,894;4,541
834,208;4,565
834,523;4,590
834,837;4,517
835,152;4,492
835,466;4,614
835,780;4,468
836,095;4,541
836,409;4,590
836,723;4,614
837,037;4,541
837,351;4,712
837,665;4,541
837,979;4,468
838,293;4,663
838,607;4,736
838,921;4,468
839,234;4,468
839,548;4,517
839,862;4,468
840,175;4,639
840,489;4,517
840,802;4,614
841,116;4,590
841,429;4,468
841,742;4,663
842,055;4,614
842,369;4,541
842,682;4,663
842,995;4,590
843,308;4,590
843,621;4,590
843,934;4,590
844,247;4,565
844,560;4,517
844,872;4,565
845,185;4,639
845,498;4,810
845,810;4,565
846,123;4,517
846,435;4,663
846,748;4,541
847,060;4,517
847,373;4,590
847,685;4,614
847,997;4,517
848,309;4,492
848,622;4,517
848,934;4,468
849,246;4,565
849,558;4,565
849,870;4,614
850,181;4,614
850,493;4,687
850,805;4,565
851,117;4,590
851,428;4,517
851,740;4,663
852,052;4,565
852,363;4,614
852,675;4,565
852,986;4,541
853,297;4,517
853,609;4,590
853,920;4,663
854,231;4,468
854,542;4,541
854,853;4,639
855,164;4,565
855,475;4,639
855,786;4,541
856,097;4,419
856,408;4,541
856,719;4,614
857,029;4,590
857,340;4,614
857,650;4,565
857,961;4,541
858,272;4,492
858,582;4,590
858,892;4,492
859,203;4,541
859,513;4,614
859,823;4,614
860,133;4,565
860,443;4,565
860,754;4,419
861,064;4,517
861,373;4,590
861,683;4,565
861,993;4,590
862,303;4,565
862,613;4,590
862,922;4,614
863,232;4,492
863,542;4,565
863,851;4,663
864,161;4,614
864,470;4,565
864,779;4,590
865,089;4,590
865,398;4,590
865,707;4,541
866,016;4,468
866,325;4,517
866,634;4,614
866,943;4,541
867,252;4,541
867,561;4,492
867,870;4,492
868,179;4,590
868,488;4,590
868,796;4,590
869,105;4,565
869,413;4,565
869,722;4,541
870,030;4,541
870,339;4,468
870,647;4,517
870,955;4,541
871,264;4,517
871,572;4,614
871,880;4,639
872,188;4,443
872,496;4,639
872,804;4,565
873,112;4,590
873,420;4,590
873,727;4,517
874,035;4,590
874,343;4,639
874,650;4,663
874,958;4,614
875,266;4,492
875,573;4,517
875,880;4,590
876,188;4,443
876,495;4,541
876,802;4,590
877,110;4,517
877,417;4,419
877,724;4,541
878,031;4,565
878,338;4,590
878,645;4,565
878,952;4,541
879,258;4,517
879,565;4,639
879,872;4,541
880,179;4,517
880,485;4,565
880,792;4,614
881,098;4,468
881,405;4,517
881,711;4,492
882,017;4,663
882,324;4,687
882,630;4,565
882,936;4,565
883,242;4,565
883,548;4,492
883,854;4,565
884,160;4,443
884,466;4,443
884,772;4,541
885,078;4,541
885,383;4,614
885,689;4,639
885,995;4,639
886,300;4,590
886,606;4,492
886,911;4,468
887,216;4,712
887,522;4,565
887,827;4,614
888,132;4,565
888,437;4,590
888,743;4,541
889,048;4,590
889,353;4,517
889,658;4,517
889,962;4,468
890,267;4,492
890,572;4,639
890,877;4,541
891,182;4,663
891,486;4,492
891,791;4,687
892,095;4,663
892,400;4,614
892,704;4,468
893,008;4,492
893,313;4,736
893,617;4,590
893,921;4,395
894,225;4,590
894,529;4,565
894,833;4,541
895,137;4,590
895,441;4,614
895,745;4,468
896,049;4,565
896,353;4,541
896,656;4,736
896,960;4,517
897,263;4,639
897,567;4,492
897,870;4,590
898,174;4,565
898,477;4,541
898,780;4,443
899,084;4,590
899,387;4,639
899,690;4,517
899,993;4,541
900,296;4,590
900,599;4,565
900,902;4,541
901,205;4,492
901,508;4,517
901,810;4,663
902,113;4,639
902,416;4,614
902,718;4,590
903,021;4,565
903,323;4,639
903,626;4,590
903,928;4,565
904,230;4,443
904,533;4,395
904,835;4,565
905,137;4,639
905,439;4,541
905,741;4,492
906,043;4,639
906,345;4,541
906,647;4,541
906,948;4,614
907,250;4,565
907,552;4,541
907,853;4,468
908,155;4,541
908,457;4,468
908,758;4,614
909,059;4,517
909,361;4,614
909,662;4,492
909,963;4,614
910,264;4,443
910,566;4,517
910,867;4,639
911,168;4,541
911,469;4,541
911,769;4,517
912,070;4,517
912,371;4,590
912,672;4,712
912,972;4,614
913,273;4,492
913,574;4,517
913,874;4,614
914,175;4,565
914,475;4,687
914,775;4,687
915,076;4,565
915,376;4,517
915,676;4,541
915,976;4,517
916,276;4,443
916,576;4,395
916,876;4,541
917,176;4,590
917,476;4,468
917,776;4,541
918,075;4,517
918,375;4,565
918,675;4,639
918,974;4,492
919,274;4,639
919,573;4,590
919,872;4,639
920,172;4,639
920,471;4,639
920,770;4,565
921,069;4,614
921,368;4,590
921,667;4,590
921,966;4,517
922,265;4,565
922,564;4,614
922,863;4,565
923,162;4,614
923,460;4,565
923,759;4,590
924,058;4,565
924,356;4,614
924,655;4,590
924,953;4,590
925,251;4,614
925,550;4,468
925,848;4,614
926,146;4,590
926,444;4,541
926,742;4,565
927,040;4,419
927,338;4,541
927,636;4,443
927,934;4,736
928,232;4,517
928,530;4,492
928,827;4,565
