Våglängd (nm);Intensitet Källa #2;;Namnlös.sp;;;Källa #2;
341,394;4,517;;2023-10-12 13:45:40;;Integreringstid;10 ms;
341,768;4,468;;Analysera ljus;;Antal skanningar för medelvärde;1;
342,142;4,785;;;;Utjämning;0;
342,516;4,541
342,890;4,614
343,264;4,565
343,638;4,614
344,012;4,565
344,386;4,565
344,760;4,419
345,133;4,370
345,507;4,443
345,881;4,468
346,255;4,517
346,628;4,468
347,002;4,517
347,376;4,468
347,749;4,419
348,123;4,517
348,496;4,590
348,870;4,663
349,243;4,517
349,617;4,419
349,990;4,443
350,363;4,443
350,737;4,468
351,110;4,541
351,483;4,419
351,857;4,541
352,230;4,541
352,603;4,492
352,976;4,419
353,349;4,443
353,722;4,297
354,095;4,517
354,468;4,590
354,841;4,663
355,214;4,492
355,587;4,517
355,960;4,492
356,333;4,614
356,706;4,517
357,079;4,443
357,451;4,639
357,824;4,541
358,197;4,614
358,569;4,517
358,942;4,590
359,315;4,517
359,687;4,517
360,060;4,541
360,432;4,614
360,805;4,565
361,177;4,517
361,550;4,468
361,922;4,541
362,294;4,419
362,667;4,492
363,039;4,614
363,411;4,565
363,783;4,590
364,156;4,541
364,528;4,639
364,900;4,565
365,272;4,541
365,644;4,468
366,016;4,468
366,388;4,541
366,760;4,590
367,132;4,492
367,504;4,517
367,876;4,492
368,247;4,663
368,619;4,468
368,991;4,443
369,363;4,517
369,734;4,639
370,106;4,492
370,478;4,590
370,849;4,492
371,221;4,663
371,592;4,565
371,964;4,663
372,335;4,492
372,707;4,541
373,078;4,687
373,450;4,590
373,821;4,639
374,192;4,517
374,564;4,565
374,935;4,541
375,306;4,443
375,677;4,492
376,048;4,541
376,419;4,541
376,790;4,663
377,162;4,614
377,533;4,419
377,903;4,614
378,274;4,639
378,645;4,663
379,016;4,614
379,387;4,639
379,758;4,663
380,129;4,565
380,499;4,517
380,870;4,541
381,241;4,590
381,611;4,541
381,982;4,492
382,353;4,468
382,723;4,810
383,094;4,590
383,464;4,639
383,835;4,443
384,205;4,663
384,575;4,541
384,946;4,541
385,316;4,590
385,686;4,565
386,057;4,590
386,427;4,687
386,797;4,614
387,167;4,639
387,537;4,541
387,907;4,639
388,277;4,614
388,647;4,565
389,017;4,590
389,387;4,639
389,757;4,492
390,127;4,492
390,497;4,663
